frame,eye_position1_up_x,eye_position1_up_y,eye_position1_down_x,eye_position1_down_y,eye_position2_up_x,eye_position2_up_y,eye_position2_down_x,eye_position2_down_y,gaze_project_x,gaze_project_y,eye_center_position1_x,eye_center_position1_y,eye_center_position2_x,eye_center_position2_y
Tony_5_12.mp4 4,264,183,313,232,205,150,303,248,-80,5,0,0,0,0
Tony_5_13.mp4 0,419,217,462,260,352,217,410,275,64,66,0,0,0,0
Tony_5_13.mp4 1,418,215,457,254,348,217,401,270,64,66,-1.0,-1.0,-1.0,-1.0
Tony_5_13.mp4 2,417,213,455,251,345,213,401,269,64,66,-1.5,-0.5,-1.5,-1.5
Tony_5_13.mp4 3,417,211,455,249,346,214,397,265,64,66,-1.5,-0.5,-1.5,-0.5
Tony_5_13.mp4 4,412,210,452,250,342,214,392,264,64,66,-1.0,-1.0,-1.0,-1.0
Tony_5_13.mp4 5,410,210,451,251,341,215,390,264,64,66,-1.5,-0.5,-1.0,-1.0
Tony_5_13.mp4 6,409,211,451,253,339,214,389,264,64,66,-1.0,-1.0,-1.0,-1.0
Tony_5_13.mp4 7,409,213,450,254,338,214,392,268,64,66,-1.0,-1.0,-1.0,-1.0
Tony_5_13.mp4 8,409,211,451,253,340,216,390,266,64,66,-1.5,-0.5,-1.5,-1.5
Tony_5_13.mp4 9,412,212,452,252,341,214,393,266,64,66,-1.0,-1.0,-1.0,-1.0
Tony_5_14.mp4 0,366,207,421,262,300,215,349,264,-98,48,-0.5,-0.5,-1.5,-1.5
Tony_5_14.mp4 1,368,207,421,260,299,214,349,264,-98,48,-1.5,-0.5,-0.5,-0.5
Tony_5_14.mp4 2,370,207,423,260,301,214,351,264,-98,48,-1.0,0.0,-1.5,-0.5
Tony_5_14.mp4 3,367,207,420,260,337,315,392,370,-98,48,-1.5,-0.5,-1.0,-1.0
Tony_5_14.mp4 4,366,206,421,261,298,213,347,262,-98,48,-1.0,0.0,-1.0,-1.0
Tony_5_14.mp4 5,365,206,419,260,299,214,347,262,-98,48,-0.5,-0.5,-1.5,-0.5
Tony_5_14.mp4 6,363,206,419,262,298,216,346,264,-98,48,-0.5,-0.5,-1.5,-1.5
Tony_5_14.mp4 7,363,207,418,262,298,216,345,263,-98,48,-0.5,-0.5,-1.5,-1.5
Tony_5_14.mp4 8,364,207,418,261,298,217,344,263,-98,48,-0.5,-0.5,-1.5,-1.5
Tony_5_14.mp4 9,366,208,420,262,298,214,348,264,-98,48,-1.0,-1.0,-1.0,0.0
Tony_5_14.mp4 10,0,0,0,0,0,0,0,0,-98,48,0,0,0,0
Tony_5_15.mp4 0,277,215,323,261,339,210,394,265,-57,63,-1.0,0.0,-1.5,-0.5
Tony_5_15.mp4 1,277,216,323,262,336,209,393,266,-57,63,-0.5,-0.5,-1.0,-1.0
Tony_5_15.mp4 2,341,210,394,263,278,214,324,260,-57,63,-1.0,0.0,-1.5,-1.5
Tony_5_15.mp4 3,340,211,393,264,277,214,323,260,-57,63,-1.0,0.0,-1.0,-1.0
Tony_5_15.mp4 4,337,209,391,263,276,214,322,260,-57,63,-0.5,-0.5,-1.0,-1.0
Tony_5_15.mp4 5,275,215,320,260,336,211,389,264,-57,63,-1.5,-0.5,-0.5,-0.5
Tony_5_15.mp4 6,274,215,319,260,336,212,387,263,-57,63,-1.0,-1.0,-0.5,-0.5
Tony_5_15.mp4 7,335,208,392,265,276,216,320,260,-57,63,-0.5,-0.5,-1.0,-1.0
Tony_5_15.mp4 8,336,210,391,265,276,216,321,261,-57,63,-1.0,-1.0,-0.5,-0.5
Tony_5_15.mp4 9,276,215,322,261,336,210,390,264,-57,63,-1.0,-1.0,-1.0,0.0
Tony_5_16.mp4 0,314,208,367,261,262,213,303,254,-83,59,-0.5,-0.5,-1.0,-1.0
Tony_5_16.mp4 1,313,207,367,261,261,214,302,255,-83,59,-1.0,-1.0,-0.5,-0.5
Tony_5_16.mp4 2,316,208,368,260,262,213,302,253,-83,59,-1.0,-1.0,-0.5,-1.5
Tony_5_16.mp4 3,314,207,367,260,264,213,301,250,-83,59,-0.5,-0.5,-0.5,-0.5
Tony_5_16.mp4 4,314,207,366,259,263,212,300,249,-83,59,-1.0,-1.0,-1.0,0.0
Tony_5_16.mp4 5,313,208,365,260,262,213,299,250,-83,59,-1.0,-1.0,-1.0,-1.0
Tony_5_16.mp4 6,311,206,365,260,262,213,300,251,-83,59,-1.0,-1.0,-1.0,0.0
Tony_5_16.mp4 7,311,206,364,259,260,214,300,254,-83,59,-0.5,-1.5,-0.5,-0.5
Tony_5_16.mp4 8,311,206,366,261,260,212,303,255,-83,59,-0.5,-0.5,-1.0,-1.0
Tony_5_16.mp4 9,313,207,367,261,263,214,303,254,-83,59,-0.5,-0.5,-1.5,-1.5
Tony_5_17.mp4 0,275,197,334,256,248,210,275,237,-67,16,0,0,0,0
Tony_5_17.mp4 3,286,200,339,253,254,209,283,238,-67,16,0,0,0,0
Tony_5_17.mp4 4,284,198,339,253,242,197,285,240,-67,16,-0.5,-0.5,-0.5,-0.5
Tony_5_17.mp4 6,281,199,334,252,242,199,282,239,-67,16,0,0,0,0
Tony_5_17.mp4 7,283,202,333,252,247,207,278,238,-67,16,-1.0,-1.0,-0.5,-0.5
Tony_5_17.mp4 8,284,201,336,253,244,203,280,239,-67,16,0,0,0,0
Tony_5_17.mp4 10,0,0,0,0,0,0,0,0,-67,16,0,0,0,0
Tony_5_18.mp4 3,239,205,267,233,268,200,317,249,-67,16,0,0,0,0
Tony_5_18.mp4 10,0,0,0,0,0,0,0,0,-67,16,0,0,0,0
Tony_5_2.mp4 0,295,186,343,234,364,183,414,233,-35,51,-1.0,-1.0,0.0,1.0
Tony_5_2.mp4 1,363,181,415,233,295,185,343,233,-35,51,-1.0,-1.0,-1.0,-1.0
Tony_5_2.mp4 2,365,180,416,231,295,182,345,232,-35,51,-1.5,-0.5,-0.5,-0.5
Tony_5_2.mp4 3,365,178,416,229,296,181,345,230,-35,51,-1.0,-1.0,-1.0,-1.0
Tony_5_2.mp4 4,362,177,414,229,294,181,343,230,-35,51,-0.5,-0.5,-1.0,-1.0
Tony_5_2.mp4 5,293,181,342,230,361,177,412,228,-35,51,-1.5,-0.5,-1.0,-1.0
Tony_5_2.mp4 6,360,177,413,230,292,182,340,230,-35,51,-1.0,-1.0,-1.5,-0.5
Tony_5_2.mp4 7,361,179,412,230,293,182,342,231,-35,51,-0.5,-0.5,-1.0,-1.0
Tony_5_2.mp4 8,293,183,342,232,363,180,413,230,-35,51,-0.5,-0.5,-1.0,-1.0
Tony_5_2.mp4 9,363,181,414,232,294,184,343,233,-35,51,-1.0,-1.0,-0.5,-0.5
Tony_5_3.mp4 0,346,187,399,240,280,190,328,238,-55,58,-1.0,-1.0,-1.0,-1.0
Tony_5_3.mp4 1,285,194,332,241,347,186,405,244,-55,58,-1.0,-1.0,-0.5,-0.5
Tony_5_3.mp4 2,285,190,334,239,352,186,406,240,-55,58,-1.0,-1.0,-1.5,-0.5
Tony_5_3.mp4 3,353,187,405,239,286,190,334,238,-55,58,-0.5,-0.5,-1.5,-0.5
Tony_5_3.mp4 4,288,188,336,236,355,185,407,237,-55,58,-1.0,-1.0,-0.5,-0.5
Tony_5_3.mp4 5,353,184,406,237,287,187,336,236,-55,58,-1.0,-1.0,-0.5,-0.5
Tony_5_3.mp4 6,285,187,336,238,352,184,406,238,-55,58,-1.5,-0.5,-1.0,-1.0
Tony_5_3.mp4 7,351,183,405,237,285,187,335,237,-55,58,-1.5,-0.5,-0.5,-0.5
Tony_5_3.mp4 8,286,188,334,236,353,184,406,237,-55,58,-1.5,-0.5,-0.5,-0.5
Tony_5_3.mp4 9,286,190,334,238,352,185,406,239,-55,58,-0.5,-0.5,-0.5,-0.5
Tony_5_3.mp4 10,286,189,334,237,352,186,404,238,-55,58,-1.0,-1.0,-0.5,-0.5
Tony_5_4.mp4 0,266,181,315,230,314,173,377,236,-78,49,0,0,0,0
Tony_5_4.mp4 1,273,190,318,235,335,186,388,239,-78,49,-1.0,-1.0,-1.0,-1.0
Tony_5_4.mp4 2,272,190,318,236,333,187,387,241,-78,49,-1.5,-0.5,-1.0,-1.0
Tony_5_4.mp4 3,273,190,319,236,334,187,387,240,-78,49,-0.5,-0.5,-0.5,-0.5
Tony_5_4.mp4 4,270,187,317,234,333,185,386,238,-78,49,-0.5,-0.5,-1.5,-0.5
Tony_5_4.mp4 5,271,186,318,233,332,183,387,238,-78,49,-0.5,-0.5,-1.0,-1.0
Tony_5_4.mp4 6,269,186,315,232,330,183,385,238,-78,49,-1.0,-1.0,-1.0,-1.0
Tony_5_4.mp4 7,268,187,315,234,327,182,383,238,-78,49,-0.5,-0.5,-0.5,-0.5
Tony_5_4.mp4 8,269,190,313,234,327,185,381,239,-78,49,-0.5,-0.5,-1.0,-1.0
Tony_5_4.mp4 9,268,189,313,234,328,186,381,239,-78,49,-0.5,-0.5,-1.0,-1.0
Tony_5_4.mp4 10,269,190,313,234,328,185,382,239,-78,49,-0.5,-0.5,-1.0,-1.0
Tony_5_5.mp4 0,263,184,306,227,316,179,370,233,-103,33,-1.0,-1.0,-1.0,-1.0
Tony_5_5.mp4 1,265,181,307,223,316,175,372,231,-103,33,-1.0,-1.0,-0.5,-0.5
Tony_5_5.mp4 2,262,181,305,224,316,177,370,231,-103,33,-0.5,-0.5,-1.0,-1.0
Tony_5_5.mp4 3,265,178,310,223,319,174,374,229,-103,33,-1.0,-1.0,-1.0,-1.0
Tony_5_5.mp4 4,262,177,307,222,316,173,371,228,-103,33,-0.5,-0.5,-0.5,-0.5
Tony_5_5.mp4 5,263,178,306,221,313,171,370,228,-103,33,-1.0,-1.0,-1.0,-1.0
Tony_5_5.mp4 6,260,178,305,223,311,172,368,229,-103,33,-1.0,-1.0,-0.5,-0.5
Tony_5_5.mp4 7,260,179,305,224,312,173,368,229,-103,33,-0.5,-0.5,-0.5,-0.5
Tony_5_5.mp4 8,259,178,305,224,312,173,368,229,-103,33,-1.0,-1.0,-1.0,-1.0
Tony_5_5.mp4 9,261,178,307,224,316,174,371,229,-103,33,-0.5,-0.5,-1.0,-1.0
Tony_5_5.mp4 10,0,0,0,0,0,0,0,0,-103,33,0,0,0,0
Tony_5_6.mp4 0,258,181,302,225,310,178,365,233,-63,10,-0.5,-0.5,-1.0,-1.0
Tony_5_6.mp4 1,260,183,301,224,308,177,364,233,-63,10,-0.5,-0.5,-0.5,-0.5
Tony_5_6.mp4 2,258,182,302,226,310,178,366,234,-63,10,-0.5,-0.5,-1.0,-1.0
Tony_5_6.mp4 3,259,180,305,226,312,177,367,232,-63,10,-1.0,-1.0,-1.0,-1.0
Tony_5_6.mp4 4,259,181,304,226,311,175,367,231,-63,10,-1.0,-1.0,-1.0,-1.0
Tony_5_6.mp4 5,259,180,302,223,310,174,367,231,-63,10,-1.0,-1.0,-1.0,-1.0
Tony_5_6.mp4 6,260,181,300,221,309,174,365,230,-63,10,-0.5,-0.5,-1.0,-1.0
Tony_5_6.mp4 7,260,181,301,222,307,173,365,231,-63,10,-1.0,-1.0,-1.0,-1.0
Tony_5_6.mp4 8,260,180,302,222,308,174,365,231,-63,10,-1.0,-1.0,-1.0,-1.0
Tony_5_7.mp4 0,405,199,450,244,332,201,382,251,29,65,-1.5,-0.5,-0.5,1.5
Tony_5_7.mp4 1,402,197,450,245,329,199,381,251,29,65,-1.5,-0.5,-1.0,-1.0
Tony_5_7.mp4 2,402,195,449,242,329,195,382,248,29,65,-1.0,-1.0,-1.5,-0.5
Tony_5_7.mp4 3,401,194,447,240,329,195,380,246,29,65,-1.5,-0.5,-1.0,-1.0
Tony_5_7.mp4 4,400,195,445,240,327,195,379,247,29,65,-1.5,-0.5,-1.5,-0.5
Tony_5_7.mp4 5,396,194,444,242,324,195,376,247,29,65,-1.5,-0.5,-1.0,-1.0
Tony_5_7.mp4 6,394,195,442,243,323,196,373,246,29,65,-1.0,-1.0,-0.5,-0.5
Tony_5_7.mp4 7,394,197,442,245,321,196,372,247,29,65,-0.5,-0.5,-1.5,-0.5
Tony_5_7.mp4 8,322,195,374,247,394,196,443,245,29,65,-0.5,-0.5,-1.5,-0.5
Tony_5_7.mp4 9,396,198,443,245,323,195,377,249,29,65,-1.0,-1.0,-1.5,-1.5
Tony_5_8.mp4 0,365,196,419,250,297,202,346,251,-10,68,-1.0,-1.0,-0.5,-0.5
Tony_5_8.mp4 1,363,196,417,250,295,201,346,252,-10,68,-1.5,-0.5,-0.5,-0.5
Tony_5_8.mp4 2,366,197,419,250,297,201,346,250,-10,68,-1.0,-1.0,-1.5,-0.5
Tony_5_8.mp4 3,368,197,419,248,298,200,348,250,-10,68,-1.0,-1.0,-1.5,-0.5
Tony_5_8.mp4 4,368,195,419,246,298,197,349,248,-10,68,-1.0,-1.0,-1.0,-1.0
Tony_5_8.mp4 5,366,194,418,246,297,198,346,247,-10,68,-1.5,-0.5,-1.0,-1.0
Tony_5_8.mp4 6,363,193,414,244,296,198,343,245,-10,68,-1.0,-1.0,-1.0,-1.0
Tony_5_8.mp4 7,363,194,416,247,295,199,344,248,-10,68,-1.5,-1.5,-0.5,-0.5
Tony_5_8.mp4 8,363,195,415,247,294,200,342,248,-10,68,-0.5,-0.5,-1.5,-0.5
Tony_5_8.mp4 9,365,198,416,249,295,202,343,250,-10,68,-1.0,-1.0,-1.5,-0.5
Tony_5_8.mp4 10,366,196,418,248,297,201,346,250,-10,68,-1.5,-0.5,-1.0,-1.0
Tony_5_9.mp4 0,269,202,313,246,329,195,381,247,-73,60,-0.5,-0.5,-1.0,-1.0
Tony_5_9.mp4 1,328,196,381,249,269,203,312,246,-73,60,-0.5,-0.5,-1.0,-1.0
Tony_5_9.mp4 2,330,196,383,249,269,203,314,248,-73,60,-1.0,-1.0,-0.5,-0.5
Tony_5_9.mp4 3,271,201,316,246,331,196,383,248,-73,60,-1.5,-0.5,-1.0,0.0
Tony_5_9.mp4 4,273,200,317,244,334,195,385,246,-73,60,-1.0,-1.0,-0.5,-0.5
Tony_5_9.mp4 5,270,199,315,244,332,194,384,246,-73,60,-1.0,-1.0,-1.0,0.0
Tony_5_9.mp4 6,270,200,313,243,330,195,382,247,-73,60,-1.0,-1.0,-1.0,0.0
Tony_5_9.mp4 7,269,201,312,244,330,195,381,246,-73,60,-1.0,0.0,-1.5,-0.5
Tony_5_9.mp4 8,270,202,313,245,329,195,381,247,-73,60,-1.0,-1.0,-1.0,0.0
Tony_5_9.mp4 9,270,201,314,245,331,196,382,247,-73,60,-1.0,-1.0,-0.5,-0.5
Vivi_5_1.mp4 0,404,161,443,200,338,161,382,205,85,18,-1.5,-0.5,-1.5,-0.5
Vivi_5_1.mp4 1,403,161,444,202,339,163,381,205,85,18,-1.0,-1.0,-1.0,-1.0
Vivi_5_1.mp4 2,403,161,443,201,338,162,381,205,85,18,-1.0,-1.0,-1.0,-1.0
Vivi_5_1.mp4 3,403,161,443,201,339,163,381,205,85,18,-1.0,-1.0,-1.0,-1.0
Vivi_5_1.mp4 4,338,162,381,205,403,160,443,200,85,18,-0.5,-0.5,-1.0,-1.0
Vivi_5_1.mp4 5,403,160,442,199,338,161,382,205,85,18,-1.0,-1.0,-1.5,-0.5
Vivi_5_1.mp4 6,337,161,381,205,402,159,443,200,85,18,-1.0,-1.0,-0.5,-0.5
Vivi_5_1.mp4 7,403,159,443,199,337,162,380,205,85,18,-1.0,-1.0,-1.0,-1.0
Vivi_5_1.mp4 8,401,159,442,200,336,161,380,205,85,18,-1.0,-1.0,-1.0,-1.0
Vivi_5_1.mp4 9,338,163,380,205,400,159,442,201,85,18,-1.0,-1.0,-1.0,-1.0
Vivi_5_10.mp4 0,338,178,381,221,288,174,328,214,-122,33,-1.0,-1.0,0.0,-1.0
Vivi_5_10.mp4 1,291,180,322,211,337,177,382,222,-122,33,0.0,-1.0,-0.5,-0.5
Vivi_5_10.mp4 2,337,179,381,223,290,179,324,213,-122,33,-1.0,-1.0,0.0,-1.0
Vivi_5_10.mp4 3,290,179,324,213,337,179,381,223,-122,33,-0.5,-0.5,-1.0,-1.0
Vivi_5_10.mp4 4,293,182,319,208,340,179,384,223,-122,33,-1.0,-1.0,0.0,-1.0
Vivi_5_10.mp4 5,290,180,322,212,339,181,380,222,-122,33,-0.5,-0.5,1.5,-0.5
Vivi_5_10.mp4 6,292,182,318,208,339,180,382,223,-122,33,-0.5,-0.5,1.0,-1.0
Vivi_5_10.mp4 7,292,183,321,212,338,180,382,224,-122,33,0,0,0,0
Vivi_5_10.mp4 8,291,182,323,214,338,180,382,224,-122,33,-1.0,-1.0,-1.0,-1.0
Vivi_5_10.mp4 9,291,182,323,214,337,180,382,225,-122,33,-1.0,-1.0,-0.5,-0.5
Vivi_5_11.mp4 1,319,182,360,223,522,88,573,139,-100,10,-0.5,-0.5,-1.0,-1.0
Vivi_5_11.mp4 3,285,181,310,206,317,180,360,223,-100,10,-1.0,-1.0,-1.0,-1.0
Vivi_5_11.mp4 4,284,180,309,205,317,181,359,223,-100,10,0,0,0,0
Vivi_5_11.mp4 5,283,180,309,206,316,181,358,223,-100,10,-1.0,-1.0,-1.0,-1.0
Vivi_5_11.mp4 6,283,179,310,206,317,180,360,223,-100,10,0,0,0,0
Vivi_5_11.mp4 7,284,180,309,205,318,183,359,224,-100,10,-1.0,-1.0,-0.5,-0.5
Vivi_5_11.mp4 8,286,182,309,205,319,182,360,223,-100,10,0,0,0,0
Vivi_5_12.mp4 3,285,183,307,205,314,183,359,228,128,6,0,0,0,0
Vivi_5_12.mp4 5,285,180,308,203,313,181,360,228,128,6,0,0,0,0
Vivi_5_12.mp4 6,286,182,308,204,314,183,357,226,128,6,0,0,0,0
Vivi_5_12.mp4 8,284,180,308,204,313,183,359,229,128,6,0,0,0,0
Vivi_5_13.mp4 0,405,193,448,236,336,192,383,239,61,44,-0.5,-0.5,-1.5,-0.5
Vivi_5_13.mp4 1,407,194,446,233,341,196,382,237,61,44,-1.0,-1.0,-1.0,-1.0
Vivi_5_13.mp4 2,407,193,447,233,340,192,386,238,61,44,-1.5,-0.5,-1.5,-0.5
Vivi_5_13.mp4 3,407,193,447,233,343,195,385,237,61,44,-1.5,-0.5,-1.0,-1.0
Vivi_5_13.mp4 4,407,192,447,232,340,193,383,236,61,44,-0.5,-0.5,-1.5,-0.5
Vivi_5_13.mp4 5,405,192,447,234,340,194,383,237,61,44,-1.5,-0.5,-0.5,-1.5
Vivi_5_13.mp4 6,404,192,446,234,335,193,381,239,61,44,-1.0,-1.0,-0.5,-1.5
Vivi_5_13.mp4 7,404,192,447,235,336,194,380,238,61,44,-1.5,-0.5,-1.0,-1.0
Vivi_5_13.mp4 8,402,191,447,236,334,193,380,239,61,44,-1.0,-1.0,-0.5,-1.5
Vivi_5_13.mp4 9,404,192,445,233,373,267,419,313,61,44,-1.5,-1.5,-1.0,-1.0
Vivi_5_14.mp4 0,324,195,362,233,384,193,431,240,-33,50,-0.5,-0.5,-1.0,-1.0
Vivi_5_14.mp4 1,386,192,431,237,322,192,364,234,-33,50,-1.0,-1.0,-0.5,-1.5
Vivi_5_14.mp4 2,323,194,361,232,387,193,428,234,-33,50,-1.5,-0.5,-1.0,-1.0
Vivi_5_14.mp4 3,385,190,431,236,321,192,364,235,-33,50,-0.5,-0.5,-0.5,-0.5
Vivi_5_14.mp4 4,384,189,430,235,318,191,360,233,-33,50,-0.5,-0.5,-0.5,-1.5
Vivi_5_14.mp4 5,321,194,358,231,381,188,428,235,-33,50,-0.5,-0.5,-0.5,-0.5
Vivi_5_14.mp4 6,319,193,359,233,382,188,430,236,-33,50,-1.0,-1.0,-0.5,-1.5
Vivi_5_14.mp4 7,382,191,429,238,321,193,360,232,-33,50,-1.0,-1.0,-0.5,-1.5
Vivi_5_14.mp4 8,320,195,357,232,380,189,428,237,-33,50,-1.0,-1.0,-0.5,-1.5
Vivi_5_14.mp4 9,320,193,360,233,387,193,428,234,-33,50,-1.0,-1.0,-1.5,-0.5
Vivi_5_15.mp4 0,299,190,339,230,355,191,399,235,-97,49,-1.5,-1.5,-1.0,-1.0
Vivi_5_15.mp4 1,298,189,337,228,351,189,398,236,-97,49,-1.0,-1.0,-1.0,-1.0
Vivi_5_15.mp4 2,300,190,339,229,354,189,400,235,-97,49,-1.0,-1.0,-1.0,-1.0
Vivi_5_15.mp4 3,360,190,402,232,300,189,343,232,-97,49,-0.5,-1.5,-1.0,-1.0
Vivi_5_15.mp4 4,301,189,339,227,361,190,402,231,-97,49,-0.5,-1.5,-1.0,-1.0
Vivi_5_15.mp4 5,302,190,338,226,357,190,400,233,-97,49,-0.5,-0.5,-1.0,-1.0
Vivi_5_15.mp4 6,303,191,337,225,356,188,402,234,-97,49,-0.5,-0.5,-0.5,-1.5
Vivi_5_15.mp4 7,303,192,335,224,357,189,401,233,-97,49,-0.5,-1.5,-1.0,-1.0
Vivi_5_15.mp4 8,301,191,338,228,355,189,400,234,-97,49,-1.0,-1.0,-0.5,-1.5
Vivi_5_15.mp4 9,302,189,340,227,356,188,403,235,-97,49,-1.0,-1.0,-1.0,-1.0
Vivi_5_16.mp4 0,300,192,328,220,349,191,392,234,-100,43,-1.0,-1.0,-1.0,-1.0
Vivi_5_16.mp4 1,300,193,327,220,343,186,394,237,-100,43,-1.0,-1.0,-0.5,-0.5
Vivi_5_16.mp4 2,299,193,327,221,347,188,394,235,-100,43,-0.5,-1.5,-0.5,-0.5
Vivi_5_16.mp4 3,300,190,329,219,350,192,391,233,-100,43,-0.5,-0.5,-1.0,-1.0
Vivi_5_16.mp4 4,300,191,328,219,349,191,391,233,-100,43,-1.0,-1.0,-0.5,-0.5
Vivi_5_16.mp4 5,300,190,329,219,347,189,392,234,-100,43,-1.0,-1.0,0.0,-1.0
Vivi_5_16.mp4 6,298,190,330,222,346,190,389,233,-100,43,-1.0,-1.0,-0.5,-1.5
Vivi_5_16.mp4 7,299,190,329,220,350,193,389,232,-100,43,-0.5,-1.5,-1.0,-1.0
Vivi_5_16.mp4 8,299,192,326,219,347,190,389,232,-100,43,-0.5,-1.5,-0.5,-0.5
Vivi_5_16.mp4 9,299,191,328,220,345,189,391,235,-100,43,-1.0,-1.0,-0.5,-0.5
Vivi_5_17.mp4 4,315,189,359,233,523,88,570,135,-96,20,0,0,0,0
Vivi_5_17.mp4 5,316,188,359,231,522,84,573,135,-96,20,0,0,0,0
Vivi_5_17.mp4 6,314,188,359,233,522,87,571,136,-96,20,0,0,0,0
Vivi_5_17.mp4 7,315,190,356,231,524,88,569,133,-96,20,0,0,0,0
Vivi_5_17.mp4 8,284,190,307,213,309,183,361,235,-96,20,0,0,0,0
Vivi_5_17.mp4 9,312,188,357,233,523,87,570,134,-96,20,0,0,0,0
Vivi_5_18.mp4 0,315,189,358,232,528,90,568,130,-97,15,0,0,0,0
Vivi_5_18.mp4 4,316,187,359,230,523,87,569,133,-97,15,0,0,0,0
Vivi_5_18.mp4 5,314,186,359,231,521,85,571,135,-97,15,0,0,0,0
Vivi_5_18.mp4 7,313,184,362,233,526,91,567,132,-97,15,0,0,0,0
Vivi_5_18.mp4 9,316,183,366,233,524,88,570,134,-97,15,0,0,0,0
Vivi_5_2.mp4 0,388,164,431,207,323,163,365,205,-74,42,-0.5,-0.5,-1.5,-0.5
Vivi_5_2.mp4 1,388,164,432,208,324,164,366,206,-74,42,-1.0,-1.0,-0.5,-0.5
Vivi_5_2.mp4 2,388,164,432,208,323,164,365,206,-74,42,-1.0,-1.0,-1.0,-1.0
Vivi_5_2.mp4 3,388,163,431,206,324,163,366,205,-74,42,-0.5,-0.5,-1.0,-1.0
Vivi_5_2.mp4 4,388,163,430,205,323,162,366,205,-74,42,-1.5,-0.5,-1.0,-1.0
Vivi_5_2.mp4 5,323,162,366,205,387,163,431,207,-74,42,-1.5,-0.5,-0.5,-0.5
Vivi_5_2.mp4 6,322,164,363,205,385,163,429,207,-74,42,-0.5,-0.5,-0.5,-0.5
Vivi_5_2.mp4 7,320,164,363,207,383,163,428,208,-74,42,-0.5,-0.5,-1.0,-1.0
Vivi_5_2.mp4 8,319,165,360,206,382,164,426,208,-74,42,-1.0,-1.0,-0.5,-0.5
Vivi_5_2.mp4 9,320,166,361,207,384,165,427,208,-74,42,-0.5,-0.5,-0.5,-0.5
Vivi_5_3.mp4 0,308,168,348,208,368,169,413,214,-99,38,-0.5,-0.5,-1.0,-1.0
Vivi_5_3.mp4 1,368,170,412,214,307,168,347,208,-99,38,-1.0,-1.0,-0.5,-0.5
Vivi_5_3.mp4 2,307,169,346,208,367,169,412,214,-99,38,-1.0,-1.0,-0.5,-0.5
Vivi_5_3.mp4 3,368,171,414,217,307,167,352,212,-99,38,-1.0,-1.0,-1.5,-0.5
Vivi_5_3.mp4 4,308,168,347,207,367,169,412,214,-99,38,-0.5,-0.5,-0.5,-0.5
Vivi_5_3.mp4 5,366,169,410,213,307,167,347,207,-99,38,-1.0,-1.0,-0.5,-0.5
Vivi_5_3.mp4 6,306,167,344,205,365,168,410,213,-99,38,-0.5,-0.5,-0.5,-0.5
Vivi_5_3.mp4 7,305,168,343,206,364,168,409,213,-99,38,-0.5,-0.5,-0.5,-0.5
Vivi_5_3.mp4 8,305,169,343,207,362,168,408,214,-99,38,-1.0,-1.0,-0.5,-0.5
Vivi_5_3.mp4 9,305,169,344,208,363,169,408,214,-99,38,-1.0,-1.0,-1.0,-1.0
Vivi_5_4.mp4 1,294,168,327,201,341,166,386,211,-130,21,0.0,-1.0,-0.5,-0.5
Vivi_5_4.mp4 2,293,167,326,200,342,166,388,212,-130,21,-0.5,-0.5,0.5,-0.5
Vivi_5_4.mp4 3,338,166,385,213,521,88,572,139,-130,21,0,0,0,0
Vivi_5_4.mp4 4,295,167,329,201,342,165,389,212,-130,21,-0.5,-1.5,-0.5,-0.5
Vivi_5_4.mp4 5,294,166,328,200,341,164,388,211,-130,21,0.5,-0.5,-1.0,-1.0
Vivi_5_4.mp4 6,297,169,323,195,341,165,388,212,-130,21,-1.0,-1.0,1.0,-1.0
Vivi_5_4.mp4 7,293,168,327,202,340,165,387,212,-130,21,-0.5,-0.5,1.0,0.0
Vivi_5_4.mp4 8,293,168,327,202,341,166,386,211,-130,21,-1.0,-1.0,0.5,-0.5
Vivi_5_4.mp4 9,294,168,327,201,342,167,386,211,-130,21,-1.0,-1.0,0.0,-1.0
Vivi_5_5.mp4 0,288,166,319,197,326,169,369,212,-91,5,-0.5,-0.5,-0.5,-0.5
Vivi_5_5.mp4 1,289,164,319,194,326,167,371,212,-91,5,-0.5,-0.5,-1.0,-1.0
Vivi_5_5.mp4 2,290,166,319,195,327,169,371,213,-91,5,-0.5,-0.5,-1.0,-1.0
Vivi_5_5.mp4 3,291,168,316,193,327,170,370,213,-91,5,-0.5,-0.5,-1.0,-1.0
Vivi_5_5.mp4 4,291,168,318,195,327,169,371,213,-91,5,0,0,0,0
Vivi_5_5.mp4 5,291,167,317,193,327,168,372,213,-91,5,-1.0,-1.0,-1.0,-1.0
Vivi_5_5.mp4 6,291,167,315,191,326,168,371,213,-91,5,0,0,0,0
Vivi_5_5.mp4 7,289,168,315,194,324,167,370,213,-91,5,0,0,0,0
Vivi_5_5.mp4 8,289,164,319,194,326,169,369,212,-91,5,-0.5,-0.5,-1.0,-1.0
Vivi_5_5.mp4 9,291,168,315,192,326,168,370,212,-91,5,-1.0,-1.0,-1.0,-1.0
Vivi_5_6.mp4 0,291,167,318,194,322,169,367,214,-98,3,-0.5,-0.5,-1.0,-1.0
Vivi_5_6.mp4 1,292,166,321,195,323,171,367,215,-98,3,0,0,0,0
Vivi_5_6.mp4 2,292,166,319,193,325,170,369,214,-98,3,-1.0,-1.0,-1.5,-0.5
Vivi_5_6.mp4 4,291,165,318,192,325,169,370,214,-98,3,0,0,0,0
