frame,label,eye_position1_up_x,eye_position1_up_y,eye_position1_down_x,eye_position1_down_y,eye_position2_up_x,eye_position2_up_y,eye_position2_down_x,eye_position2_down_y,gaze_project_x,gaze_project_y,head_pitch,head_yaw,head_roll,eye_center_position1_x,eye_center_position1_y,eye_center_position2_x,eye_center_position2_y
Anson_5_2.mp4 1,2,341,141,391,191,410,142,455,187,-39,39,-160.34246621405708,11.285615003428811,-0.08435009248817578,-1.5,-1.5,-1.5,-0.5
Anson_5_2.mp4 2,2,399,139,445,185,333,142,380,189,-39,39,-160.34246621405708,11.285615003428811,-0.08435009248817578,-0.5,-0.5,-1.0,-1.0
Anson_5_2.mp4 3,2,373,208,424,259,341,141,388,188,-39,39,-160.34246621405708,11.285615003428811,-0.08435009248817578,-1.5,-0.5,-1.5,-0.5
Anson_5_2.mp4 4,2,371,206,424,259,342,139,392,189,-39,39,-160.34246621405708,11.285615003428811,-0.08435009248817578,-1.0,-1.0,-1.5,-1.5
Anson_5_2.mp4 5,2,372,204,422,254,405,133,451,179,-39,39,-160.34246621405708,11.285615003428811,-0.08435009248817578,-1.5,-0.5,-1.0,-1.0
Anson_5_2.mp4 6,2,368,199,419,250,403,131,449,177,-39,39,-160.34246621405708,11.285615003428811,-0.08435009248817578,-1.0,-1.0,-0.5,-1.5
Anson_5_2.mp4 7,2,364,201,418,255,398,132,445,179,-39,39,-160.34246621405708,11.285615003428811,-0.08435009248817578,-0.5,-0.5,-1.0,-1.0
Anson_5_2.mp4 8,2,395,134,442,181,330,136,376,182,-39,39,-160.34246621405708,11.285615003428811,-0.08435009248817578,-1.0,-1.0,-0.5,-0.5
Anson_5_2.mp4 9,2,359,202,411,254,392,130,444,182,-39,39,-160.34246621405708,11.285615003428811,-0.08435009248817578,-1.0,-1.0,-0.5,-1.5
Anson_5_2.mp4 10,2,394,133,441,180,330,136,377,183,-39,39,-160.34246621405708,11.285615003428811,-0.08435009248817578,-1.0,-1.0,-0.5,-0.5
Anson_5_3.mp4 0,3,378,135,424,181,315,138,361,184,-66,34,-161.24626676754656,18.51073326406634,2.86976976464945,-1.0,-1.0,-0.5,-0.5
Anson_5_3.mp4 1,3,321,138,368,185,370,121,436,187,-66,34,-161.24626676754656,18.51073326406634,2.86976976464945,-1.0,-1.0,-1.5,-0.5
Anson_5_3.mp4 2,3,383,132,432,181,324,138,368,182,-66,34,-161.24626676754656,18.51073326406634,2.86976976464945,-1.0,-1.0,-1.0,-1.0
Anson_5_3.mp4 3,3,388,132,435,179,325,135,371,181,-66,34,-161.24626676754656,18.51073326406634,2.86976976464945,-0.5,-0.5,-1.0,-1.0
Anson_5_3.mp4 4,3,392,129,439,176,330,132,375,177,-66,34,-161.24626676754656,18.51073326406634,2.86976976464945,-1.0,-1.0,-0.5,-1.5
Anson_5_3.mp4 5,3,383,127,431,175,323,131,368,176,-66,34,-161.24626676754656,18.51073326406634,2.86976976464945,-0.5,-0.5,-1.0,-1.0
Anson_5_3.mp4 6,3,391,130,439,178,328,132,375,179,-66,34,-161.24626676754656,18.51073326406634,2.86976976464945,-0.5,-0.5,-0.5,-0.5
Anson_5_3.mp4 7,3,324,135,372,183,378,125,438,185,-66,34,-161.24626676754656,18.51073326406634,2.86976976464945,-1.0,-1.0,-1.0,-1.0
Anson_5_3.mp4 8,3,322,133,367,178,384,131,432,179,-66,34,-161.24626676754656,18.51073326406634,2.86976976464945,-0.5,-0.5,-1.0,-1.0
Anson_5_3.mp4 9,3,280,211,341,272,384,133,431,180,-66,34,-161.24626676754656,18.51073326406634,2.86976976464945,-1.0,-1.0,-1.0,-1.0
Anson_5_4.mp4 0,4,322,140,366,184,381,145,426,190,-99,29,-160.20226972855033,27.664018272483908,8.73326325522454,-0.5,-0.5,-0.5,-0.5
Anson_5_4.mp4 1,4,327,140,369,182,385,144,430,189,-99,29,-160.20226972855033,27.664018272483908,8.73326325522454,-0.5,-1.5,-1.0,-1.0
Anson_5_4.mp4 2,4,322,141,366,185,359,133,424,198,-99,29,-160.20226972855033,27.664018272483908,8.73326325522454,-1.0,-1.0,-0.5,-1.5
Anson_5_4.mp4 3,4,324,143,364,183,380,143,428,191,-99,29,-160.20226972855033,27.664018272483908,8.73326325522454,-0.5,-0.5,-1.0,-1.0
Anson_5_4.mp4 4,4,380,155,429,204,321,156,362,197,-99,29,-160.20226972855033,27.664018272483908,8.73326325522454,-1.0,-1.0,-0.5,-0.5
Anson_5_4.mp4 5,4,385,155,429,199,324,151,365,192,-99,29,-160.20226972855033,27.664018272483908,8.73326325522454,-0.5,-0.5,-0.5,-0.5
Anson_5_4.mp4 6,4,383,150,430,197,324,149,366,191,-99,29,-160.20226972855033,27.664018272483908,8.73326325522454,-0.5,-0.5,-1.0,-1.0
Anson_5_4.mp4 7,4,319,147,359,187,373,148,420,195,-99,29,-160.20226972855033,27.664018272483908,8.73326325522454,-1.0,-1.0,-0.5,-0.5
Anson_5_4.mp4 8,4,317,148,357,188,370,147,419,196,-99,29,-160.20226972855033,27.664018272483908,8.73326325522454,-1.0,-1.0,-0.5,-0.5
Anson_5_4.mp4 9,4,314,147,355,188,369,148,416,195,-99,29,-160.20226972855033,27.664018272483908,8.73326325522454,-1.0,-1.0,-1.0,-1.0
Anson_5_5.mp4 0,5,296,146,331,181,338,148,381,191,-74,-4,177.55551215130518,46.52507792206496,2.928183984097359,-1.0,-1.0,-1.0,-1.0
Anson_5_5.mp4 1,5,310,145,344,179,357,148,399,190,-74,-4,177.55551215130518,46.52507792206496,2.928183984097359,-1.0,-1.0,-0.5,-0.5
Anson_5_5.mp4 2,5,305,145,338,178,350,147,393,190,-74,-4,177.55551215130518,46.52507792206496,2.928183984097359,-1.0,-1.0,-1.0,-1.0
Anson_5_5.mp4 3,5,305,143,342,180,351,146,395,190,-74,-4,177.55551215130518,46.52507792206496,2.928183984097359,-0.5,-0.5,-1.0,-1.0
Anson_5_5.mp4 4,5,309,141,345,177,355,144,399,188,-74,-4,177.55551215130518,46.52507792206496,2.928183984097359,-1.0,-1.0,-0.5,-0.5
Anson_5_5.mp4 5,5,309,140,342,173,354,141,399,186,-74,-4,177.55551215130518,46.52507792206496,2.928183984097359,-1.0,-1.0,-0.5,-0.5
Anson_5_5.mp4 6,5,307,141,340,174,350,140,397,187,-74,-4,177.55551215130518,46.52507792206496,2.928183984097359,-0.5,-0.5,-0.5,-0.5
Anson_5_5.mp4 7,5,305,141,338,174,347,140,394,187,-74,-4,177.55551215130518,46.52507792206496,2.928183984097359,-0.5,-0.5,-1.0,-1.0
Anson_5_5.mp4 8,5,305,139,342,176,350,143,393,186,-74,-4,177.55551215130518,46.52507792206496,2.928183984097359,-1.0,-1.0,-1.0,-1.0
Anson_5_5.mp4 9,5,306,143,337,174,348,142,393,187,-74,-4,177.55551215130518,46.52507792206496,2.928183984097359,-1.0,-1.0,-1.0,-1.0
Anson_5_6.mp4 0,6,301,152,330,181,334,151,378,195,-85,-5,179.05828536038024,53.47428255409436,4.3770052755375275,-0.5,-0.5,-1.0,-1.0
Anson_5_6.mp4 1,6,302,151,331,180,300,138,353,191,-85,-5,179.05828536038024,53.47428255409436,4.3770052755375275,0,0,0,0
Anson_5_6.mp4 2,6,300,151,327,178,332,148,378,194,-85,-5,179.05828536038024,53.47428255409436,4.3770052755375275,-1.5,-0.5,-1.5,-0.5
Anson_5_6.mp4 3,6,300,150,331,181,335,149,380,194,-85,-5,179.05828536038024,53.47428255409436,4.3770052755375275,-0.5,-0.5,-0.5,-0.5
Anson_5_6.mp4 4,6,303,148,335,180,338,149,382,193,-85,-5,179.05828536038024,53.47428255409436,4.3770052755375275,-1.0,-1.0,-1.5,-0.5
Anson_5_6.mp4 5,6,303,147,336,180,336,147,382,193,-85,-5,179.05828536038024,53.47428255409436,4.3770052755375275,0,0,0,0
Anson_5_6.mp4 7,6,301,146,330,175,337,148,378,189,-85,-5,179.05828536038024,53.47428255409436,4.3770052755375275,-0.5,-0.5,-1.0,-1.0
Anson_5_6.mp4 8,6,301,147,329,175,332,146,377,191,-85,-5,179.05828536038024,53.47428255409436,4.3770052755375275,-1.5,-0.5,-1.0,-1.0
Anson_5_6.mp4 9,6,298,147,330,179,329,147,374,192,-85,-5,179.05828536038024,53.47428255409436,4.3770052755375275,-1.0,-1.0,-1.0,-1.0
Anson_5_7.mp4 0,7,473,161,513,201,414,150,459,195,40,46,-158.43601273386562,-9.945138784984811,-3.083594978978199,-0.5,-0.5,-1.0,-1.0
Anson_5_7.mp4 1,7,473,162,512,201,409,149,458,198,40,46,-158.43601273386562,-9.945138784984811,-3.083594978978199,-1.0,-1.0,-1.0,-1.0
Anson_5_7.mp4 2,7,474,161,514,201,412,150,460,198,40,46,-158.43601273386562,-9.945138784984811,-3.083594978978199,-1.0,-1.0,-1.5,-0.5
Anson_5_7.mp4 3,7,474,159,512,197,428,106,448,126,40,46,-158.43601273386562,-9.945138784984811,-3.083594978978199,-1.0,-1.0,-0.5,-1.5
Anson_5_7.mp4 4,7,467,155,507,195,405,148,452,195,40,46,-158.43601273386562,-9.945138784984811,-3.083594978978199,-0.5,-0.5,-1.0,-1.0
Anson_5_7.mp4 5,7,418,219,468,269,387,148,434,195,40,46,-158.43601273386562,-9.945138784984811,-3.083594978978199,-1.5,-1.5,-1.0,-1.0
Anson_5_7.mp4 6,7,450,153,493,196,414,216,470,272,40,46,-158.43601273386562,-9.945138784984811,-3.083594978978199,-1.0,-1.0,-1.0,-1.0
Anson_5_7.mp4 7,7,403,215,459,271,440,152,484,196,40,46,-158.43601273386562,-9.945138784984811,-3.083594978978199,-1.0,-1.0,-1.0,-1.0
Anson_5_7.mp4 8,7,440,153,485,198,373,151,423,201,40,46,-158.43601273386562,-9.945138784984811,-3.083594978978199,-1.0,-1.0,-1.0,-1.0
Anson_5_7.mp4 9,7,439,155,486,202,373,156,422,205,40,46,-158.43601273386562,-9.945138784984811,-3.083594978978199,-0.5,-0.5,-1.5,-1.5
Anson_5_8.mp4 0,8,420,160,467,207,352,160,400,208,-52,49,-158.8704622265538,15.128030894310681,0.6376787020822606,-1.0,-1.0,-1.0,-1.0
Anson_5_8.mp4 1,8,416,160,463,207,349,161,396,208,-52,49,-158.8704622265538,15.128030894310681,0.6376787020822606,-1.5,-1.5,-1.0,-1.0
Anson_5_8.mp4 2,8,412,159,458,205,345,160,392,207,-52,49,-158.8704622265538,15.128030894310681,0.6376787020822606,-1.0,-1.0,-1.0,-1.0
Anson_5_8.mp4 3,8,425,152,472,199,359,153,405,199,-52,49,-158.8704622265538,15.128030894310681,0.6376787020822606,-0.5,-1.5,-1.0,-1.0
Anson_5_8.mp4 4,8,394,224,442,272,409,134,477,202,-52,49,-158.8704622265538,15.128030894310681,0.6376787020822606,-0.5,-0.5,-1.0,-1.0
Anson_5_8.mp4 5,8,386,218,437,269,352,149,399,196,-52,49,-158.8704622265538,15.128030894310681,0.6376787020822606,-1.5,-1.5,-1.0,-1.0
Anson_5_8.mp4 6,8,378,214,428,264,413,146,459,192,-52,49,-158.8704622265538,15.128030894310681,0.6376787020822606,-0.5,-1.5,-1.0,-1.0
Anson_5_8.mp4 7,8,367,217,416,266,400,148,447,195,-52,49,-158.8704622265538,15.128030894310681,0.6376787020822606,-1.5,-1.5,-1.0,-1.0
Anson_5_8.mp4 8,8,397,150,446,199,362,218,416,272,-52,49,-158.8704622265538,15.128030894310681,0.6376787020822606,-1.5,-1.5,-0.5,-1.5
Anson_5_8.mp4 9,8,330,159,378,207,396,160,442,206,-52,49,-158.8704622265538,15.128030894310681,0.6376787020822606,-0.5,-0.5,-1.0,-1.0
Anson_5_9.mp4 0,9,383,156,431,204,321,158,366,203,-81,44,-159.06054941157353,23.25189358660109,3.543432265427987,-1.0,-1.0,-0.5,-1.5
Anson_5_9.mp4 1,9,320,158,363,201,381,155,430,204,-81,44,-159.06054941157353,23.25189358660109,3.543432265427987,-1.0,-1.0,-0.5,-1.5
Anson_5_9.mp4 2,9,385,156,432,203,322,157,366,201,-81,44,-159.06054941157353,23.25189358660109,3.543432265427987,-1.0,-1.0,-1.0,-1.0
Anson_5_9.mp4 3,9,392,158,438,204,328,157,374,203,-81,44,-159.06054941157353,23.25189358660109,3.543432265427987,-1.0,-1.0,-1.5,-1.5
Anson_5_9.mp4 4,9,389,158,435,204,325,157,369,201,-81,44,-159.06054941157353,23.25189358660109,3.543432265427987,-1.0,-1.0,-0.5,-1.5
Anson_5_9.mp4 5,9,324,156,368,200,386,155,432,201,-81,44,-159.06054941157353,23.25189358660109,3.543432265427987,-0.5,-0.5,-0.5,-0.5
Anson_5_9.mp4 6,9,386,154,433,201,324,155,368,199,-81,44,-159.06054941157353,23.25189358660109,3.543432265427987,-1.0,-1.0,-0.5,-0.5
Anson_5_9.mp4 7,9,375,155,421,201,315,156,358,199,-81,44,-159.06054941157353,23.25189358660109,3.543432265427987,-1.5,-1.5,-1.0,-1.0
Anson_5_9.mp4 8,9,374,156,419,201,315,157,358,200,-81,44,-159.06054941157353,23.25189358660109,3.543432265427987,-0.5,-1.5,-0.5,-0.5
Anson_5_9.mp4 9,9,376,160,420,204,315,160,358,203,-81,44,-159.06054941157353,23.25189358660109,3.543432265427987,-0.5,-1.5,-1.0,-1.0
Anson_5_10.mp4 0,10,308,159,348,199,361,158,407,204,-91,37,-158.51870275191837,25.546731012491076,7.911040133784406,-0.5,-1.5,-1.0,-1.0
Anson_5_10.mp4 1,10,309,158,349,198,363,159,408,204,-91,37,-158.51870275191837,25.546731012491076,7.911040133784406,-0.5,-1.5,-1.0,-1.0
Anson_5_10.mp4 2,10,310,159,348,197,366,161,408,203,-91,37,-158.51870275191837,25.546731012491076,7.911040133784406,-0.5,-0.5,-1.5,-1.5
Anson_5_10.mp4 3,10,316,156,357,197,375,158,419,202,-91,37,-158.51870275191837,25.546731012491076,7.911040133784406,-1.0,-1.0,-1.5,-1.5
Anson_5_10.mp4 4,10,374,156,420,202,318,155,358,195,-91,37,-158.51870275191837,25.546731012491076,7.911040133784406,-1.0,-1.0,-0.5,-1.5
Anson_5_10.mp4 5,10,372,155,416,199,296,234,337,275,-91,37,-158.51870275191837,25.546731012491076,7.911040133784406,-1.0,-1.0,-1.0,-1.0
Anson_5_10.mp4 6,10,369,153,416,200,314,152,354,192,-91,37,-158.51870275191837,25.546731012491076,7.911040133784406,-0.5,-1.5,-1.5,-1.5
Anson_5_10.mp4 7,10,365,153,412,200,311,154,350,193,-91,37,-158.51870275191837,25.546731012491076,7.911040133784406,-0.5,-1.5,-1.5,-0.5
Anson_5_10.mp4 8,10,363,154,409,200,312,156,349,193,-91,37,-158.51870275191837,25.546731012491076,7.911040133784406,-1.0,-1.0,-1.5,-0.5
Anson_5_10.mp4 9,10,363,155,409,201,310,155,350,195,-91,37,-158.51870275191837,25.546731012491076,7.911040133784406,-1.5,-1.5,-1.5,-0.5
Anson_5_11.mp4 0,11,310,147,343,180,352,149,395,192,-72,2,-172.977871076406,43.964243192379236,11.388892073501438,-0.5,-1.5,-0.5,-0.5
Anson_5_11.mp4 1,11,342,166,380,204,302,158,334,190,-72,2,-172.977871076406,43.964243192379236,11.388892073501438,-1.0,-1.0,-1.5,-0.5
Anson_5_11.mp4 2,11,307,172,339,204,351,189,384,222,-72,2,-172.977871076406,43.964243192379236,11.388892073501438,0,0,0,0
Anson_5_11.mp4 3,11,376,175,410,209,325,154,362,191,-72,2,-172.977871076406,43.964243192379236,11.388892073501438,-1.5,-1.5,-1.5,-0.5
Anson_5_11.mp4 4,11,372,165,406,199,323,148,359,184,-72,2,-172.977871076406,43.964243192379236,11.388892073501438,-1.5,-1.5,-1.0,-1.0
Anson_5_11.mp4 5,11,370,162,406,198,452,188,476,212,-72,2,-172.977871076406,43.964243192379236,11.388892073501438,-1.0,-1.0,-1.0,-1.0
Anson_5_11.mp4 6,11,373,161,409,197,325,147,360,182,-72,2,-172.977871076406,43.964243192379236,11.388892073501438,-1.0,-1.0,-1.0,-1.0
Anson_5_11.mp4 7,11,373,161,410,198,326,149,360,183,-72,2,-172.977871076406,43.964243192379236,11.388892073501438,-1.0,-1.0,-0.5,-0.5
Anson_5_11.mp4 8,11,371,160,409,198,326,147,363,184,-72,2,-172.977871076406,43.964243192379236,11.388892073501438,-1.5,-0.5,-1.0,-1.0
Anson_5_11.mp4 9,11,372,166,407,201,326,154,359,187,-72,2,-172.977871076406,43.964243192379236,11.388892073501438,-1.0,-1.0,-1.5,-0.5
Anson_5_12.mp4 0,12,349,161,387,199,313,154,341,182,-83,-1,-176.75694956931736,52.089796851805566,6.98143434980031,-1.5,-0.5,-1.0,-1.0
Anson_5_12.mp4 1,12,349,160,389,200,316,156,342,182,-83,-1,-176.75694956931736,52.089796851805566,6.98143434980031,-1.0,-1.0,-1.5,-0.5
Anson_5_12.mp4 2,12,357,166,386,195,328,141,397,210,-83,-1,-176.75694956931736,52.089796851805566,6.98143434980031,-1.0,-1.0,-1.0,-1.0
Anson_5_12.mp4 3,12,360,165,391,196,316,153,346,183,-83,-1,-176.75694956931736,52.089796851805566,6.98143434980031,-1.5,-0.5,-1.0,-1.0
Anson_5_12.mp4 4,12,354,160,392,198,315,152,346,183,-83,-1,-176.75694956931736,52.089796851805566,6.98143434980031,-1.0,-1.0,-1.0,-1.0
Anson_5_12.mp4 5,12,353,158,391,196,315,152,345,182,-83,-1,-176.75694956931736,52.089796851805566,6.98143434980031,-1.0,-1.0,-1.0,-1.0
Anson_5_12.mp4 6,12,350,156,391,197,315,151,343,179,-83,-1,-176.75694956931736,52.089796851805566,6.98143434980031,-1.0,-1.0,-1.5,-0.5
Anson_5_12.mp4 7,12,350,157,389,196,313,152,342,181,-83,-1,-176.75694956931736,52.089796851805566,6.98143434980031,0,0,0,0
Anson_5_12.mp4 8,12,354,159,391,196,315,151,348,184,-83,-1,-176.75694956931736,52.089796851805566,6.98143434980031,-1.0,-1.0,-1.5,-0.5
Anson_5_12.mp4 9,12,350,160,388,198,317,156,342,181,-83,-1,-176.75694956931736,52.089796851805566,6.98143434980031,-1.0,-1.0,-1.0,-1.0
Anson_5_13.mp4 0,13,461,176,503,218,398,179,440,221,50,57,-156.3462165778699,-11.18535922178587,-6.850849660500936,-1.0,-1.0,-1.0,-1.0
Anson_5_13.mp4 1,13,457,177,499,219,395,182,437,224,50,57,-156.3462165778699,-11.18535922178587,-6.850849660500936,-1.5,-0.5,-1.0,-1.0
Anson_5_13.mp4 2,13,462,178,503,219,401,184,441,224,50,57,-156.3462165778699,-11.18535922178587,-6.850849660500936,-0.5,-0.5,-1.0,-1.0
Anson_5_13.mp4 3,13,465,177,504,216,400,180,445,225,50,57,-156.3462165778699,-11.18535922178587,-6.850849660500936,-1.0,-1.0,-1.0,-1.0
Anson_5_13.mp4 4,13,464,172,507,215,401,176,447,222,50,57,-156.3462165778699,-11.18535922178587,-6.850849660500936,-1.0,-1.0,-1.0,-1.0
Anson_5_13.mp4 5,13,460,160,502,202,396,162,441,207,50,57,-156.3462165778699,-11.18535922178587,-6.850849660500936,-1.5,-1.5,-1.0,-1.0
Anson_5_13.mp4 6,13,452,161,497,206,386,165,431,210,50,57,-156.3462165778699,-11.18535922178587,-6.850849660500936,-1.5,-1.5,-1.0,-1.0
Anson_5_13.mp4 7,13,377,169,422,214,442,162,489,209,50,57,-156.3462165778699,-11.18535922178587,-6.850849660500936,-0.5,-1.5,-1.0,-1.0
Anson_5_13.mp4 8,13,442,165,488,211,374,168,423,217,50,57,-156.3462165778699,-11.18535922178587,-6.850849660500936,-1.0,-1.0,-0.5,-1.5
Anson_5_14.mp4 0,14,336,186,384,234,401,185,449,233,-27,66,-154.0973533306153,9.586073286046638,-1.2972143553839466,-1.5,-0.5,-1.0,-1.0
Anson_5_14.mp4 1,14,406,191,454,239,347,198,387,238,-27,66,-154.0973533306153,9.586073286046638,-1.2972143553839466,-1.5,-0.5,-1.5,-1.5
Anson_5_14.mp4 2,14,401,187,451,237,339,190,389,240,-27,66,-154.0973533306153,9.586073286046638,-1.2972143553839466,-0.5,-1.5,-1.0,-1.0
Anson_5_14.mp4 3,14,408,184,458,234,348,191,391,234,-27,66,-154.0973533306153,9.586073286046638,-1.2972143553839466,-0.5,-1.5,-1.5,-1.5
Anson_5_14.mp4 4,14,407,181,457,231,346,187,392,233,-27,66,-154.0973533306153,9.586073286046638,-1.2972143553839466,-1.0,-1.0,-1.0,-1.0
Anson_5_14.mp4 5,14,407,176,455,224,344,180,389,225,-27,66,-154.0973533306153,9.586073286046638,-1.2972143553839466,-0.5,-0.5,-1.0,-1.0
Anson_5_14.mp4 6,14,408,176,457,225,345,181,390,226,-27,66,-154.0973533306153,9.586073286046638,-1.2972143553839466,-1.0,-1.0,-1.0,-1.0
Anson_5_14.mp4 7,14,344,182,386,224,407,179,453,225,-27,66,-154.0973533306153,9.586073286046638,-1.2972143553839466,-0.5,-0.5,-1.5,-1.5
Anson_5_14.mp4 8,14,407,179,453,225,343,182,386,225,-27,66,-154.0973533306153,9.586073286046638,-1.2972143553839466,-0.5,-0.5,-1.5,-1.5
Anson_5_14.mp4 9,14,345,183,390,228,405,179,455,229,-27,66,-154.0973533306153,9.586073286046638,-1.2972143553839466,-1.0,-1.0,-1.0,-1.0
Anson_5_14.mp4 10,14,406,180,455,229,344,184,389,229,-27,66,-154.0973533306153,9.586073286046638,-1.2972143553839466,-1.5,-1.5,-1.5,-0.5
Anson_5_15.mp4 0,15,327,184,368,225,382,182,432,232,-61,62,-154.0802456126434,18.065624081370796,3.4150575404183723,-1.0,-1.0,-1.0,-1.0
Anson_5_15.mp4 1,15,327,184,367,224,385,181,435,231,-61,62,-154.0802456126434,18.065624081370796,3.4150575404183723,-1.0,-1.0,-1.5,-1.5
Anson_5_15.mp4 2,15,326,184,366,224,384,180,434,230,-61,62,-154.0802456126434,18.065624081370796,3.4150575404183723,-1.0,-1.0,-1.5,-1.5
Anson_5_15.mp4 3,15,328,181,371,224,385,179,436,230,-61,62,-154.0802456126434,18.065624081370796,3.4150575404183723,-1.0,-1.0,-1.0,-1.0
Anson_5_15.mp4 4,15,328,181,369,222,387,180,434,227,-61,62,-154.0802456126434,18.065624081370796,3.4150575404183723,-1.0,-1.0,-1.0,-1.0
Anson_5_15.mp4 5,15,328,181,367,220,385,178,433,226,-61,62,-154.0802456126434,18.065624081370796,3.4150575404183723,-1.0,-1.0,-1.0,-1.0
Anson_5_15.mp4 6,15,387,180,432,225,329,181,368,220,-61,62,-154.0802456126434,18.065624081370796,3.4150575404183723,-1.0,-1.0,-1.0,-1.0
Anson_5_15.mp4 7,15,385,179,431,225,326,180,367,221,-61,62,-154.0802456126434,18.065624081370796,3.4150575404183723,-0.5,-1.5,-1.0,-1.0
Anson_5_15.mp4 8,15,355,192,377,214,326,179,368,221,-61,62,-154.0802456126434,18.065624081370796,3.4150575404183723,-0.5,-1.5,-1.0,-1.0
Anson_5_15.mp4 9,15,326,179,369,222,384,178,433,227,-61,62,-154.0802456126434,18.065624081370796,3.4150575404183723,-0.5,-0.5,-1.0,-1.0
Anson_5_16.mp4 0,16,334,175,371,212,391,188,428,225,-104,47,-153.23334157472982,30.8066500098314,12.235389701493515,-1.5,-0.5,-1.5,-0.5
Anson_5_16.mp4 1,16,338,175,376,213,394,185,433,224,-104,47,-153.23334157472982,30.8066500098314,12.235389701493515,-1.5,-1.5,-1.0,-1.0
Anson_5_16.mp4 2,16,334,175,371,212,387,183,429,225,-104,47,-153.23334157472982,30.8066500098314,12.235389701493515,-1.0,-1.0,-1.5,-0.5
Anson_5_16.mp4 3,16,341,169,381,209,394,175,446,227,-104,47,-153.23334157472982,30.8066500098314,12.235389701493515,-1.0,-1.0,-1.0,-1.0
Anson_5_16.mp4 4,16,348,165,389,206,407,177,451,221,-104,47,-153.23334157472982,30.8066500098314,12.235389701493515,-0.5,-1.5,-1.0,-1.0
Anson_5_16.mp4 5,16,347,165,388,206,402,172,453,223,-104,47,-153.23334157472982,30.8066500098314,12.235389701493515,-0.5,-1.5,-1.0,-1.0
Anson_5_16.mp4 6,16,349,164,391,206,406,176,449,219,-104,47,-153.23334157472982,30.8066500098314,12.235389701493515,-1.0,-1.0,-1.5,-0.5
Anson_5_16.mp4 7,16,314,165,345,196,353,162,399,208,-104,47,-153.23334157472982,30.8066500098314,12.235389701493515,0,0,0,0
Anson_5_16.mp4 8,16,313,167,345,199,354,166,398,210,-104,47,-153.23334157472982,30.8066500098314,12.235389701493515,-1.5,-1.5,-1.5,-1.5
Anson_5_16.mp4 9,16,319,184,350,215,360,183,409,232,-104,47,-153.23334157472982,30.8066500098314,12.235389701493515,0,0,0,0
Anson_5_17.mp4 0,17,302,177,326,201,448,186,469,207,-76,9,-169.19493982053137,46.978454464471895,9.98244076494774,-1.5,-0.5,-1.5,-1.5
Anson_5_17.mp4 1,17,304,177,329,202,335,175,377,217,-76,9,-169.19493982053137,46.978454464471895,9.98244076494774,-1.5,-1.5,-1.0,-1.0
Anson_5_17.mp4 2,17,304,175,329,200,334,173,379,218,-76,9,-169.19493982053137,46.978454464471895,9.98244076494774,-1.5,-0.5,-0.5,-1.5
Anson_5_17.mp4 3,17,306,176,329,199,336,171,385,220,-76,9,-169.19493982053137,46.978454464471895,9.98244076494774,-1.0,-1.0,-1.0,-1.0
Anson_5_17.mp4 4,17,305,173,333,201,342,175,382,215,-76,9,-169.19493982053137,46.978454464471895,9.98244076494774,-0.5,-0.5,-1.5,-0.5
Anson_5_17.mp4 5,17,305,171,332,198,337,171,381,215,-76,9,-169.19493982053137,46.978454464471895,9.98244076494774,-1.5,-0.5,-1.0,-1.0
Anson_5_17.mp4 6,17,305,172,331,198,336,170,380,214,-76,9,-169.19493982053137,46.978454464471895,9.98244076494774,-1.0,-1.0,-1.0,-1.0
Anson_5_17.mp4 7,17,302,170,331,199,334,170,376,212,-76,9,-169.19493982053137,46.978454464471895,9.98244076494774,-1.0,-1.0,-1.5,-0.5
Anson_5_17.mp4 8,17,302,170,330,198,333,169,378,214,-76,9,-169.19493982053137,46.978454464471895,9.98244076494774,-1.5,-0.5,-1.5,-0.5
Anson_5_17.mp4 9,17,303,174,329,200,333,170,379,216,-76,9,-169.19493982053137,46.978454464471895,9.98244076494774,-1.0,-1.0,-1.0,-1.0
Anson_5_18.mp4 0,18,298,170,324,196,329,168,371,210,-84,17,-164.95064742273163,52.074816729472914,9.217491584899392,0,0,0,0
Anson_5_18.mp4 1,18,301,171,328,198,331,167,376,212,-84,17,-164.95064742273163,52.074816729472914,9.217491584899392,-0.5,-0.5,-1.5,-1.5
Anson_5_18.mp4 2,18,301,169,329,197,332,167,375,210,-84,17,-164.95064742273163,52.074816729472914,9.217491584899392,-1.0,-1.0,-1.5,-1.5
Anson_5_18.mp4 3,18,306,169,331,194,332,164,381,213,-84,17,-164.95064742273163,52.074816729472914,9.217491584899392,0,0,0,0
